Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(524288, 3)])]",[],[],"[(524288, 3)]","(524288, 3)"
env_gather,MEM,"[('MEM', [(256, 2048, 3)])]",[],[],"[(256, 2048, 3)]","(256, 2048, 3)"
env_diff_norm,VECadd,"[('VECadd', (524288, 3))]",[],[],"[(524288, 3), (524288, 3)]","(524288, 3)"
env_inv_r,VECmul,"[('VECmul', (524288, 4))]",[],[],"[(524288, 4)]","(524288, 4)"
env_smooth_weight,VECmul,"[('VECmul', (524288, 1))]",[],[],"[(524288, 1)]","(524288, 1)"
env_mat_mul,VECmul,"[('VECmul', (524288, 4))]",[],[],"[(524288, 4), (524288, 1)]","(524288, 4)"
env_normalize,VECadd,"[('VECadd', (524288, 4))]",[],[],"[(524288, 4), (524288, 4)]","(524288, 4)"
emb_t0_linear_0,Linear,"[('Linear', (131072, 1, 16))]",[],[],"[(131072, 1)]","(131072, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (131072, 16))]",[],[],"[(131072, 16)]","(131072, 16)"
emb_t0_linear_1,Linear,"[('Linear', (131072, 16, 32))]",[],[],"[(131072, 16)]","(131072, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (131072, 32))]",[],[],"[(131072, 32)]","(131072, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(131072, 32)])]",[],[],"[(131072, 16)]","(131072, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (131072, 32))]",[],[],"[(131072, 32), (131072, 32)]","(131072, 32)"
emb_t0_linear_2,Linear,"[('Linear', (131072, 32, 64))]",[],[],"[(131072, 32)]","(131072, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (131072, 64))]",[],[],"[(131072, 64)]","(131072, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(131072, 64)])]",[],[],"[(131072, 32)]","(131072, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (131072, 64))]",[],[],"[(131072, 64), (131072, 64)]","(131072, 64)"
emb_t0_matmul,BMM,"[('BMM', (256, 4, 512, 64))]",[],[],"[(256, 512, 4), (256, 512, 64)]","(256, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (131072, 1, 16))]",[],[],"[(131072, 1)]","(131072, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (131072, 16))]",[],[],"[(131072, 16)]","(131072, 16)"
emb_t1_linear_1,Linear,"[('Linear', (131072, 16, 32))]",[],[],"[(131072, 16)]","(131072, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (131072, 32))]",[],[],"[(131072, 32)]","(131072, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(131072, 32)])]",[],[],"[(131072, 16)]","(131072, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (131072, 32))]",[],[],"[(131072, 32), (131072, 32)]","(131072, 32)"
emb_t1_linear_2,Linear,"[('Linear', (131072, 32, 64))]",[],[],"[(131072, 32)]","(131072, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (131072, 64))]",[],[],"[(131072, 64)]","(131072, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(131072, 64)])]",[],[],"[(131072, 32)]","(131072, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (131072, 64))]",[],[],"[(131072, 64), (131072, 64)]","(131072, 64)"
emb_t1_matmul,BMM,"[('BMM', (256, 4, 512, 64))]",[],[],"[(256, 512, 4), (256, 512, 64)]","(256, 4, 64)"
