Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
emb_t1_concat_1,MEM,"[('MEM', [(196608, 32)])]",[],[],"[(196608, 16)]","(196608, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t1_linear_2,Linear,"[('Linear', (196608, 32, 64))]",[],[],"[(196608, 32)]","(196608, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (196608, 64))]",[],[],"[(196608, 64)]","(196608, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(196608, 64)])]",[],[],"[(196608, 32)]","(196608, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t1_matmul,BMM,"[('BMM', (384, 4, 512, 64))]",[],[],"[(384, 512, 4), (384, 512, 64)]","(384, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (384, 256))]",[],[],"[(384, 256), (384, 256)]","(384, 256)"
emb_t2_linear_0,Linear,"[('Linear', (196608, 1, 16))]",[],[],"[(196608, 1)]","(196608, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (196608, 16))]",[],[],"[(196608, 16)]","(196608, 16)"
emb_t2_linear_1,Linear,"[('Linear', (196608, 16, 32))]",[],[],"[(196608, 16)]","(196608, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (196608, 32))]",[],[],"[(196608, 32)]","(196608, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(196608, 32)])]",[],[],"[(196608, 16)]","(196608, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t2_linear_2,Linear,"[('Linear', (196608, 32, 64))]",[],[],"[(196608, 32)]","(196608, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (196608, 64))]",[],[],"[(196608, 64)]","(196608, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(196608, 64)])]",[],[],"[(196608, 32)]","(196608, 64)"
emb_t2_res_2,VECadd,"[('VECadd', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t2_matmul,BMM,"[('BMM', (384, 4, 512, 64))]",[],[],"[(384, 512, 4), (384, 512, 64)]","(384, 4, 64)"
emb_t2_accum,VECadd,"[('VECadd', (384, 256))]",[],[],"[(384, 256), (384, 256)]","(384, 256)"
emb_t3_linear_0,Linear,"[('Linear', (196608, 1, 16))]",[],[],"[(196608, 1)]","(196608, 16)"
emb_t3_act_0,VECtanh,"[('VECtanh', (196608, 16))]",[],[],"[(196608, 16)]","(196608, 16)"
emb_t3_linear_1,Linear,"[('Linear', (196608, 16, 32))]",[],[],"[(196608, 16)]","(196608, 32)"
emb_t3_act_1,VECtanh,"[('VECtanh', (196608, 32))]",[],[],"[(196608, 32)]","(196608, 32)"
emb_t3_concat_1,MEM,"[('MEM', [(196608, 32)])]",[],[],"[(196608, 16)]","(196608, 32)"
emb_t3_res_1,VECadd,"[('VECadd', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t3_linear_2,Linear,"[('Linear', (196608, 32, 64))]",[],[],"[(196608, 32)]","(196608, 64)"
emb_t3_act_2,VECtanh,"[('VECtanh', (196608, 64))]",[],[],"[(196608, 64)]","(196608, 64)"
emb_t3_concat_2,MEM,"[('MEM', [(196608, 64)])]",[],[],"[(196608, 32)]","(196608, 64)"
emb_t3_res_2,VECadd,"[('VECadd', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t3_matmul,BMM,"[('BMM', (384, 4, 512, 64))]",[],[],"[(384, 512, 4), (384, 512, 64)]","(384, 4, 64)"
emb_t3_accum,VECadd,"[('VECadd', (384, 256))]",[],[],"[(384, 256), (384, 256)]","(384, 256)"
desc_normalize,VECmul,"[('VECmul', (384, 256))]",[],[],"[(384, 256)]","(384, 256)"
desc_final_matmul,BMM,"[('BMM', (384, 64, 4, 16))]",[],[],"[(384, 64, 4), (384, 4, 16)]","(384, 64, 16)"
desc_reshape,MEM,"[('MEM', [(384, 1024)])]",[],[],"[(384, 64, 16)]","(384, 1024)"
fit_linear_0,Linear,"[('Linear', (384, 1024, 240))]",[],[],"[(384, 1024)]","(384, 240)"
fit_act_0,VECrelu,"[('VECrelu', (384, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_linear_1,Linear,"[('Linear', (384, 240, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_act_1,VECrelu,"[('VECrelu', (384, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_res_1,VECadd,"[('VECadd', (384, 240))]",[],[],"[(384, 240), (384, 240)]","(384, 240)"
fit_linear_2,Linear,"[('Linear', (384, 240, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_act_2,VECrelu,"[('VECrelu', (384, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_res_2,VECadd,"[('VECadd', (384, 240))]",[],[],"[(384, 240), (384, 240)]","(384, 240)"
output_linear,Linear,"[('Linear', (384, 240, 1))]",[],[],"[(384, 240)]","(384, 1)"
energy_sum,VECadd,"[('VECadd', (384, 1))]",[],[],"[(384, 1)]","(1,)"
output_bw,Linear,"[('Linear', (384, 1, 240))]",[],[],"[(384, 1)]","(384, 240)"
fit_bw_input_2,Linear,"[('Linear', (384, 240, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_bw_act_2,VECmul,"[('VECmul', (384, 240))]",[],[],"[(384, 240), (384, 240)]","(384, 240)"
fit_bw_input_1,Linear,"[('Linear', (384, 240, 240))]",[],[],"[(384, 240)]","(384, 240)"
fit_bw_act_1,VECmul,"[('VECmul', (384, 240))]",[],[],"[(384, 240), (384, 240)]","(384, 240)"
fit_bw_input_0,Linear,"[('Linear', (384, 240, 1024))]",[],[],"[(384, 240)]","(384, 1024)"
fit_bw_act_0,VECmul,"[('VECmul', (384, 240))]",[],[],"[(384, 240), (384, 240)]","(384, 240)"
desc_bw_matmul,BMM,"[('BMM', (384, 64, 16, 4))]",[],[],"[(384, 64, 16)]","(384, 64, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (384, 512, 4, 64))]",[],[],"[(384, 4, 64)]","(384, 512, 64)"
emb_t0_bw_input_2,Linear,"[('Linear', (196608, 64, 32))]",[],[],"[(196608, 64)]","(196608, 32)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t0_bw_input_1,Linear,"[('Linear', (196608, 32, 16))]",[],[],"[(196608, 32)]","(196608, 16)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t0_bw_input_0,Linear,"[('Linear', (196608, 16, 1))]",[],[],"[(196608, 16)]","(196608, 1)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (196608, 16))]",[],[],"[(196608, 16), (196608, 16)]","(196608, 16)"
emb_t1_bw_matmul,BMM,"[('BMM', (384, 512, 4, 64))]",[],[],"[(384, 4, 64)]","(384, 512, 64)"
emb_t1_bw_input_2,Linear,"[('Linear', (196608, 64, 32))]",[],[],"[(196608, 64)]","(196608, 32)"
emb_t1_bw_act_2,VECmul,"[('VECmul', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t1_bw_input_1,Linear,"[('Linear', (196608, 32, 16))]",[],[],"[(196608, 32)]","(196608, 16)"
emb_t1_bw_act_1,VECmul,"[('VECmul', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t1_bw_input_0,Linear,"[('Linear', (196608, 16, 1))]",[],[],"[(196608, 16)]","(196608, 1)"
emb_t1_bw_act_0,VECmul,"[('VECmul', (196608, 16))]",[],[],"[(196608, 16), (196608, 16)]","(196608, 16)"
emb_t2_bw_matmul,BMM,"[('BMM', (384, 512, 4, 64))]",[],[],"[(384, 4, 64)]","(384, 512, 64)"
emb_t2_bw_input_2,Linear,"[('Linear', (196608, 64, 32))]",[],[],"[(196608, 64)]","(196608, 32)"
emb_t2_bw_act_2,VECmul,"[('VECmul', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t2_bw_input_1,Linear,"[('Linear', (196608, 32, 16))]",[],[],"[(196608, 32)]","(196608, 16)"
emb_t2_bw_act_1,VECmul,"[('VECmul', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t2_bw_input_0,Linear,"[('Linear', (196608, 16, 1))]",[],[],"[(196608, 16)]","(196608, 1)"
emb_t2_bw_act_0,VECmul,"[('VECmul', (196608, 16))]",[],[],"[(196608, 16), (196608, 16)]","(196608, 16)"
emb_t3_bw_matmul,BMM,"[('BMM', (384, 512, 4, 64))]",[],[],"[(384, 4, 64)]","(384, 512, 64)"
emb_t3_bw_input_2,Linear,"[('Linear', (196608, 64, 32))]",[],[],"[(196608, 64)]","(196608, 32)"
emb_t3_bw_act_2,VECmul,"[('VECmul', (196608, 64))]",[],[],"[(196608, 64), (196608, 64)]","(196608, 64)"
emb_t3_bw_input_1,Linear,"[('Linear', (196608, 32, 16))]",[],[],"[(196608, 32)]","(196608, 16)"
emb_t3_bw_act_1,VECmul,"[('VECmul', (196608, 32))]",[],[],"[(196608, 32), (196608, 32)]","(196608, 32)"
emb_t3_bw_input_0,Linear,"[('Linear', (196608, 16, 1))]",[],[],"[(196608, 16)]","(196608, 1)"
emb_t3_bw_act_0,VECmul,"[('VECmul', (196608, 16))]",[],[],"[(196608, 16), (196608, 16)]","(196608, 16)"
