Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
fit_bw_input_0,Linear,"[('Linear', (896, 240, 1600))]",[],[],"[(896, 240)]","(896, 1600)"
fit_bw_act_0,VECmul,"[('VECmul', (896, 240))]",[],[],"[(896, 240), (896, 240)]","(896, 240)"
desc_bw_matmul,BMM,"[('BMM', (896, 100, 16, 4))]",[],[],"[(896, 100, 16)]","(896, 100, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (896, 46, 4, 100))]",[],[],"[(896, 4, 100)]","(896, 46, 100)"
emb_t0_bw_input_2,Linear,"[('Linear', (41216, 100, 50))]",[],[],"[(41216, 100)]","(41216, 50)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (41216, 100))]",[],[],"[(41216, 100), (41216, 100)]","(41216, 100)"
emb_t0_bw_input_1,Linear,"[('Linear', (41216, 50, 25))]",[],[],"[(41216, 50)]","(41216, 25)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (41216, 50))]",[],[],"[(41216, 50), (41216, 50)]","(41216, 50)"
emb_t0_bw_input_0,Linear,"[('Linear', (41216, 25, 1))]",[],[],"[(41216, 25)]","(41216, 1)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (41216, 25))]",[],[],"[(41216, 25), (41216, 25)]","(41216, 25)"
emb_t1_bw_matmul,BMM,"[('BMM', (896, 92, 4, 100))]",[],[],"[(896, 4, 100)]","(896, 92, 100)"
emb_t1_bw_input_2,Linear,"[('Linear', (82432, 100, 50))]",[],[],"[(82432, 100)]","(82432, 50)"
emb_t1_bw_act_2,VECmul,"[('VECmul', (82432, 100))]",[],[],"[(82432, 100), (82432, 100)]","(82432, 100)"
emb_t1_bw_input_1,Linear,"[('Linear', (82432, 50, 25))]",[],[],"[(82432, 50)]","(82432, 25)"
emb_t1_bw_act_1,VECmul,"[('VECmul', (82432, 50))]",[],[],"[(82432, 50), (82432, 50)]","(82432, 50)"
emb_t1_bw_input_0,Linear,"[('Linear', (82432, 25, 1))]",[],[],"[(82432, 25)]","(82432, 1)"
emb_t1_bw_act_0,VECmul,"[('VECmul', (82432, 25))]",[],[],"[(82432, 25), (82432, 25)]","(82432, 25)"
