Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(176640, 3)])]",[],[],"[(176640, 3)]","(176640, 3)"
env_gather,MEM,"[('MEM', [(1280, 138, 3)])]",[],[],"[(1280, 138, 3)]","(1280, 138, 3)"
env_diff_norm,VECadd,"[('VECadd', (176640, 3))]",[],[],"[(176640, 3), (176640, 3)]","(176640, 3)"
env_inv_r,VECmul,"[('VECmul', (176640, 4))]",[],[],"[(176640, 4)]","(176640, 4)"
env_smooth_weight,VECmul,"[('VECmul', (176640, 1))]",[],[],"[(176640, 1)]","(176640, 1)"
env_mat_mul,VECmul,"[('VECmul', (176640, 4))]",[],[],"[(176640, 4), (176640, 1)]","(176640, 4)"
env_normalize,VECadd,"[('VECadd', (176640, 4))]",[],[],"[(176640, 4), (176640, 4)]","(176640, 4)"
emb_t0_linear_0,Linear,"[('Linear', (58880, 1, 25))]",[],[],"[(58880, 1)]","(58880, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (58880, 25))]",[],[],"[(58880, 25)]","(58880, 25)"
emb_t0_linear_1,Linear,"[('Linear', (58880, 25, 50))]",[],[],"[(58880, 25)]","(58880, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (58880, 50))]",[],[],"[(58880, 50)]","(58880, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(58880, 50)])]",[],[],"[(58880, 25)]","(58880, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (58880, 50))]",[],[],"[(58880, 50), (58880, 50)]","(58880, 50)"
emb_t0_linear_2,Linear,"[('Linear', (58880, 50, 100))]",[],[],"[(58880, 50)]","(58880, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (58880, 100))]",[],[],"[(58880, 100)]","(58880, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(58880, 100)])]",[],[],"[(58880, 50)]","(58880, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (58880, 100))]",[],[],"[(58880, 100), (58880, 100)]","(58880, 100)"
emb_t0_matmul,BMM,"[('BMM', (1280, 4, 46, 100))]",[],[],"[(1280, 46, 4), (1280, 46, 100)]","(1280, 4, 100)"
emb_t1_linear_0,Linear,"[('Linear', (117760, 1, 25))]",[],[],"[(117760, 1)]","(117760, 25)"
emb_t1_act_0,VECtanh,"[('VECtanh', (117760, 25))]",[],[],"[(117760, 25)]","(117760, 25)"
emb_t1_linear_1,Linear,"[('Linear', (117760, 25, 50))]",[],[],"[(117760, 25)]","(117760, 50)"
emb_t1_act_1,VECtanh,"[('VECtanh', (117760, 50))]",[],[],"[(117760, 50)]","(117760, 50)"
emb_t1_concat_1,MEM,"[('MEM', [(117760, 50)])]",[],[],"[(117760, 25)]","(117760, 50)"
emb_t1_res_1,VECadd,"[('VECadd', (117760, 50))]",[],[],"[(117760, 50), (117760, 50)]","(117760, 50)"
emb_t1_linear_2,Linear,"[('Linear', (117760, 50, 100))]",[],[],"[(117760, 50)]","(117760, 100)"
emb_t1_act_2,VECtanh,"[('VECtanh', (117760, 100))]",[],[],"[(117760, 100)]","(117760, 100)"
emb_t1_concat_2,MEM,"[('MEM', [(117760, 100)])]",[],[],"[(117760, 50)]","(117760, 100)"
emb_t1_res_2,VECadd,"[('VECadd', (117760, 100))]",[],[],"[(117760, 100), (117760, 100)]","(117760, 100)"
emb_t1_matmul,BMM,"[('BMM', (1280, 4, 92, 100))]",[],[],"[(1280, 92, 4), (1280, 92, 100)]","(1280, 4, 100)"
emb_t1_accum,VECadd,"[('VECadd', (1280, 400))]",[],[],"[(1280, 400), (1280, 400)]","(1280, 400)"
desc_normalize,VECmul,"[('VECmul', (1280, 400))]",[],[],"[(1280, 400)]","(1280, 400)"
desc_final_matmul,BMM,"[('BMM', (1280, 100, 4, 16))]",[],[],"[(1280, 100, 4), (1280, 4, 16)]","(1280, 100, 16)"
desc_reshape,MEM,"[('MEM', [(1280, 1600)])]",[],[],"[(1280, 100, 16)]","(1280, 1600)"
fit_linear_0,Linear,"[('Linear', (1280, 1600, 240))]",[],[],"[(1280, 1600)]","(1280, 240)"
fit_act_0,VECtanh,"[('VECtanh', (1280, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_linear_1,Linear,"[('Linear', (1280, 240, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_act_1,VECtanh,"[('VECtanh', (1280, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_res_1,VECadd,"[('VECadd', (1280, 240))]",[],[],"[(1280, 240), (1280, 240)]","(1280, 240)"
fit_linear_2,Linear,"[('Linear', (1280, 240, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_act_2,VECtanh,"[('VECtanh', (1280, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_res_2,VECadd,"[('VECadd', (1280, 240))]",[],[],"[(1280, 240), (1280, 240)]","(1280, 240)"
output_linear,Linear,"[('Linear', (1280, 240, 1))]",[],[],"[(1280, 240)]","(1280, 1)"
energy_sum,VECadd,"[('VECadd', (1280, 1))]",[],[],"[(1280, 1)]","(1,)"
output_bw,Linear,"[('Linear', (1280, 1, 240))]",[],[],"[(1280, 1)]","(1280, 240)"
fit_bw_input_2,Linear,"[('Linear', (1280, 240, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_bw_act_2,VECmul,"[('VECmul', (1280, 240))]",[],[],"[(1280, 240), (1280, 240)]","(1280, 240)"
fit_bw_input_1,Linear,"[('Linear', (1280, 240, 240))]",[],[],"[(1280, 240)]","(1280, 240)"
fit_bw_act_1,VECmul,"[('VECmul', (1280, 240))]",[],[],"[(1280, 240), (1280, 240)]","(1280, 240)"
