Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(26496, 3)])]",[],[],"[(26496, 3)]","(26496, 3)"
env_gather,MEM,"[('MEM', [(192, 138, 3)])]",[],[],"[(192, 138, 3)]","(192, 138, 3)"
env_diff_norm,VECadd,"[('VECadd', (26496, 3))]",[],[],"[(26496, 3), (26496, 3)]","(26496, 3)"
env_inv_r,VECmul,"[('VECmul', (26496, 4))]",[],[],"[(26496, 4)]","(26496, 4)"
env_smooth_weight,VECmul,"[('VECmul', (26496, 1))]",[],[],"[(26496, 1)]","(26496, 1)"
env_mat_mul,VECmul,"[('VECmul', (26496, 4))]",[],[],"[(26496, 4), (26496, 1)]","(26496, 4)"
env_normalize,VECadd,"[('VECadd', (26496, 4))]",[],[],"[(26496, 4), (26496, 4)]","(26496, 4)"
emb_t0_linear_0,Linear,"[('Linear', (8832, 1, 25))]",[],[],"[(8832, 1)]","(8832, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (8832, 25))]",[],[],"[(8832, 25)]","(8832, 25)"
emb_t0_linear_1,Linear,"[('Linear', (8832, 25, 50))]",[],[],"[(8832, 25)]","(8832, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (8832, 50))]",[],[],"[(8832, 50)]","(8832, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(8832, 50)])]",[],[],"[(8832, 25)]","(8832, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (8832, 50))]",[],[],"[(8832, 50), (8832, 50)]","(8832, 50)"
emb_t0_linear_2,Linear,"[('Linear', (8832, 50, 100))]",[],[],"[(8832, 50)]","(8832, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (8832, 100))]",[],[],"[(8832, 100)]","(8832, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(8832, 100)])]",[],[],"[(8832, 50)]","(8832, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (8832, 100))]",[],[],"[(8832, 100), (8832, 100)]","(8832, 100)"
emb_t0_matmul,BMM,"[('BMM', (192, 4, 46, 100))]",[],[],"[(192, 46, 4), (192, 46, 100)]","(192, 4, 100)"
emb_t1_linear_0,Linear,"[('Linear', (17664, 1, 25))]",[],[],"[(17664, 1)]","(17664, 25)"
emb_t1_act_0,VECtanh,"[('VECtanh', (17664, 25))]",[],[],"[(17664, 25)]","(17664, 25)"
emb_t1_linear_1,Linear,"[('Linear', (17664, 25, 50))]",[],[],"[(17664, 25)]","(17664, 50)"
emb_t1_act_1,VECtanh,"[('VECtanh', (17664, 50))]",[],[],"[(17664, 50)]","(17664, 50)"
