Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(15360, 3)])]",[],[],"[(15360, 3)]","(15360, 3)"
env_gather,MEM,"[('MEM', [(256, 60, 3)])]",[],[],"[(256, 60, 3)]","(256, 60, 3)"
env_diff_norm,VECadd,"[('VECadd', (15360, 3))]",[],[],"[(15360, 3), (15360, 3)]","(15360, 3)"
env_inv_r,VECmul,"[('VECmul', (15360, 4))]",[],[],"[(15360, 4)]","(15360, 4)"
env_smooth_weight,VECmul,"[('VECmul', (15360, 1))]",[],[],"[(15360, 1)]","(15360, 1)"
env_mat_mul,VECmul,"[('VECmul', (15360, 4))]",[],[],"[(15360, 4), (15360, 1)]","(15360, 4)"
env_normalize,VECadd,"[('VECadd', (15360, 4))]",[],[],"[(15360, 4), (15360, 4)]","(15360, 4)"
emb_t0_linear_0,Linear,"[('Linear', (15360, 1, 25))]",[],[],"[(15360, 1)]","(15360, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (15360, 25))]",[],[],"[(15360, 25)]","(15360, 25)"
emb_t0_linear_1,Linear,"[('Linear', (15360, 25, 50))]",[],[],"[(15360, 25)]","(15360, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (15360, 50))]",[],[],"[(15360, 50)]","(15360, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(15360, 50)])]",[],[],"[(15360, 25)]","(15360, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (15360, 50))]",[],[],"[(15360, 50), (15360, 50)]","(15360, 50)"
emb_t0_linear_2,Linear,"[('Linear', (15360, 50, 100))]",[],[],"[(15360, 50)]","(15360, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (15360, 100))]",[],[],"[(15360, 100)]","(15360, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(15360, 100)])]",[],[],"[(15360, 50)]","(15360, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (15360, 100))]",[],[],"[(15360, 100), (15360, 100)]","(15360, 100)"
emb_t0_matmul,BMM,"[('BMM', (256, 4, 60, 100))]",[],[],"[(256, 60, 4), (256, 60, 100)]","(256, 4, 100)"
attn_L0_in_proj,Linear,"[('Linear', (15360, 100, 300))]",[],[],"[(15360, 100)]","(15360, 300)"
attn_L0_scores,BMM,"[('BMM', (256, 60, 60, 100))]",[],[],"[(256, 60, 100)]","(256, 60, 60)"
attn_L0_softmax,VECsoftmax,"[('VECsoftmax', (15360, 60))]",[],[],"[(256, 60, 60)]","(256, 60, 60)"
attn_L0_output,BMM,"[('BMM', (256, 60, 100, 60))]",[],[],"[(256, 60, 60)]","(256, 60, 100)"
attn_L0_out_proj,Linear,"[('Linear', (15360, 100, 100))]",[],[],"[(15360, 100)]","(15360, 100)"
attn_L0_residual,VECadd,"[('VECadd', (15360, 100))]",[],[],"[(15360, 100), (15360, 100)]","(15360, 100)"
attn_L1_in_proj,Linear,"[('Linear', (15360, 100, 300))]",[],[],"[(15360, 100)]","(15360, 300)"
attn_L1_scores,BMM,"[('BMM', (256, 60, 60, 100))]",[],[],"[(256, 60, 100)]","(256, 60, 60)"
attn_L1_softmax,VECsoftmax,"[('VECsoftmax', (15360, 60))]",[],[],"[(256, 60, 60)]","(256, 60, 60)"
attn_L1_output,BMM,"[('BMM', (256, 60, 100, 60))]",[],[],"[(256, 60, 60)]","(256, 60, 100)"
attn_L1_out_proj,Linear,"[('Linear', (15360, 100, 100))]",[],[],"[(15360, 100)]","(15360, 100)"
attn_L1_residual,VECadd,"[('VECadd', (15360, 100))]",[],[],"[(15360, 100), (15360, 100)]","(15360, 100)"
desc_normalize,VECmul,"[('VECmul', (256, 400))]",[],[],"[(256, 400)]","(256, 400)"
desc_final_matmul,BMM,"[('BMM', (256, 100, 4, 16))]",[],[],"[(256, 100, 4), (256, 4, 16)]","(256, 100, 16)"
desc_reshape,MEM,"[('MEM', [(256, 1600)])]",[],[],"[(256, 100, 16)]","(256, 1600)"
fit_linear_0,Linear,"[('Linear', (256, 1600, 240))]",[],[],"[(256, 1600)]","(256, 240)"
fit_act_0,VECtanh,"[('VECtanh', (256, 240))]",[],[],"[(256, 240)]","(256, 240)"
fit_linear_1,Linear,"[('Linear', (256, 240, 240))]",[],[],"[(256, 240)]","(256, 240)"
fit_act_1,VECtanh,"[('VECtanh', (256, 240))]",[],[],"[(256, 240)]","(256, 240)"
fit_res_1,VECadd,"[('VECadd', (256, 240))]",[],[],"[(256, 240), (256, 240)]","(256, 240)"
fit_linear_2,Linear,"[('Linear', (256, 240, 240))]",[],[],"[(256, 240)]","(256, 240)"
fit_act_2,VECtanh,"[('VECtanh', (256, 240))]",[],[],"[(256, 240)]","(256, 240)"
fit_res_2,VECadd,"[('VECadd', (256, 240))]",[],[],"[(256, 240), (256, 240)]","(256, 240)"
output_linear,Linear,"[('Linear', (256, 240, 1))]",[],[],"[(256, 240)]","(256, 1)"
energy_sum,VECadd,"[('VECadd', (256, 1))]",[],[],"[(256, 1)]","(1,)"
